id,lot,cogs,stock,stock2,barcode,option1,option2,shop_id,category,brand_name,created_at,updated_at,input_stock,output_stock,reserve_stock,resource_code,resource_name,snapshot_date,available_stock,fba_input_stock,promotion_stock,boosters_item_id,fba_output_stock,output_stock_b2b,output_stock_toll,output_stock_sales,acrossb_input_stock,fba_available_stock,acrossb_output_stock,promotion_stock_info,poomgo_v2_input_stock,shopee_my_input_stock,shopee_ph_input_stock,shopee_sg_input_stock,delivery_waiting_stock,poomgo_v2_output_stock,shopee_my_output_stock,shopee_ph_output_stock,shopee_sg_output_stock,acrossb_available_stock,poomgo_v2_available_stock,shopee_my_available_stock,shopee_ph_available_stock,shopee_sg_available_stock
2009942,R1,20800,42,42,8809875457337,바쿠치올세럼,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-07-03T10:26:37.000Z,2025-10-27T05:05:21.000Z,0,0,0,BA00034_SET,이퀄베리-바쿠치올플럼핑세럼[2ml|100EA|샤쉐/-],2025-09-29,0,0,0,1643,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248086,E1,5360,0,0,8809875456361,겔 토너 패드,60매|140ml/포어타이트업,38,,이퀄베리,2025-09-19T14:24:44.000Z,2025-09-24T17:26:01.000Z,0,0,0,BA00035,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/포어타이트업],2025-09-29,0,0,0,1855,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1791134,R0,5360,4866,4866,8809875456361,겔 토너 패드,60매|140ml/포어타이트업,38,,이퀄베리,2025-04-09T11:16:29.000Z,2025-10-31T04:47:14.000Z,0,52,0,BA00035,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/포어타이트업],2025-09-29,0,0,0,1528,0,0,0,52,0,1810,0,[],0,0,0,0,0,0,2,0,2,0,0,936,379,1370
2248268,E1,5279,0,0,8809875456354,겔 토너 패드,60매|140ml/글로우업,38,,이퀄베리,2025-09-19T14:24:45.000Z,2025-09-24T17:26:06.000Z,0,0,0,BA00036,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/글로우업],2025-09-29,0,0,0,1856,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790952,R0,5279,6144,6144,8809875456354,겔 토너 패드,60매|140ml/글로우업,38,,이퀄베리,2025-04-09T11:16:28.000Z,2025-10-31T04:47:06.000Z,0,56,0,BA00036,이퀄베리-콜라겐 겔 토너 패드[60매|140ml/글로우업],2025-09-29,0,0,0,1527,4,0,0,56,0,1671,0,[],0,0,0,0,0,0,1,1,1,0,0,944,418,1223
1812131,R0,976,2,2,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-04-30T17:10:39.000Z,2025-09-30T04:07:52.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-09-29,0,0,0,1542,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1870006,R1,976,162,162,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-06-10T06:45:49.000Z,2025-10-01T04:16:57.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-09-29,0,0,0,1601,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,1,0,0,0,4728,9921,4079
2306986,R2,976,480,480,8809875456446,하이드로겔 마스크,1EA|30g/타이트업,38,,이퀄베리,2025-10-11T04:27:09.000Z,2025-10-27T05:28:31.000Z,0,0,0,BA00037,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/타이트업],2025-09-29,0,0,0,1840,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812313,R0,976,13,13,8809875456422,하이드로겔 마스크,1EA|30g/글로우업,38,,이퀄베리,2025-04-30T17:10:41.000Z,2025-09-30T04:07:54.000Z,0,0,0,BA00038,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2025-09-29,0,0,0,1543,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2057145,R1,976,349,349,8809875456422,하이드로겔 마스크,1EA|30g/글로우업,38,,이퀄베리,2025-07-18T06:49:30.000Z,2025-10-27T05:10:48.000Z,0,0,0,BA00038,이퀄베리-콜라겐 하이드로겔 마스크[1EA|30g/글로우업],2025-09-29,0,0,0,1711,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,4768,9757,4010
1828345,R0,5244,17486,17486,8809875456347,크림,50ml/-,38,,이퀄베리,2025-05-14T18:13:34.000Z,2025-10-31T04:48:34.000Z,0,130,0,BA00039,이퀄베리-바쿠치올플럼핑캡슐크림[50ml/-],2025-09-29,0,0,0,1560,40,0,0,130,0,6543,0,[],0,0,0,0,0,0,0,0,6,4561,0,0,0,274
1828891,R0,230,28067,28067,8809875456040,세럼,샤쉐|2ml/-,38,,이퀄베리,2025-05-14T18:13:39.000Z,2025-10-27T04:57:50.000Z,0,6,0,BA00041,이퀄베리-비타민일루미네이팅세럼[샤쉐|2ml/-],2025-09-29,0,0,0,1563,0,0,0,6,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,3600
2244712,R1,230,0,0,8809875456040,세럼,샤쉐|2ml/-,38,,이퀄베리,2025-09-17T17:17:36.000Z,2025-09-24T17:25:52.000Z,0,0,0,BA00041,이퀄베리-비타민일루미네이팅세럼[샤쉐|2ml/-],2025-09-29,0,0,0,1851,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010124,R0,20250,68,68,8809875458006,비타민세럼,2ml|100EA|샤쉐/-,38,,이퀄베리,2025-07-03T10:26:39.000Z,2025-10-27T05:05:26.000Z,0,0,0,BA00041_SET,이퀄베리-비타민일루미네이팅세럼[2ml|100EA|샤쉐/-],2025-09-29,0,0,0,1644,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834286,R0,8677,0,0,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-05-15T18:16:15.000Z,2025-09-18T04:15:01.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-09-29,0,0,0,1581,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012697,R1,8677,89,89,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-07-04T16:14:53.000Z,2025-10-27T05:06:26.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-09-29,0,0,0,1658,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2341075,R2,8677,0,0,8809875457566,하이드로겔 마스크,10EA|30g/타이트업,38,,이퀄베리,2025-10-28T05:17:36.000Z,2025-10-28T05:17:36.000Z,0,0,0,BA00042,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/타이트업],2025-09-29,0,0,0,1925,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834468,R0,8400,0,0,8809875457573,하이드로겔 마스크,10EA|30g/글로우업,38,,이퀄베리,2025-05-15T18:16:18.000Z,2025-08-20T04:58:48.000Z,0,0,0,BA00043,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/글로우업],2025-09-29,0,0,0,1582,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012879,R1,8400,12,12,8809875457573,하이드로겔 마스크,10EA|30g/글로우업,38,,이퀄베리,2025-07-04T16:14:55.000Z,2025-10-27T05:06:31.000Z,0,0,0,BA00043,이퀄베리-콜라겐 하이드로겔 마스크[10EA|30g/글로우업],2025-09-29,0,0,0,1659,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2158276,R0,3881,24957,24957,8809875457979,토너,150ml/바쿠치올,38,,이퀄베리,2025-08-19T23:07:33.000Z,2025-10-29T05:04:38.000Z,0,0,0,BA00044,이퀄베리-바쿠치올플럼핑캡슐토너[150ml/바쿠치올],2025-09-29,0,0,0,1761,0,0,0,0,0,2903,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2195827,R0,4544,8978,8978,8809875457788,세럼,30ml/알로에PDRN,38,,이퀄베리,2025-08-26T04:22:45.000Z,2025-10-31T04:59:51.000Z,0,345,0,BA00045,이퀄베리-알로에PDRN카밍세럼[30ml/알로에PDRN],2025-09-29,0,0,0,1808,0,0,0,345,0,10659,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024415,R0,4538,64000,64000,8809875457788,세럼,30ml/알로에PDRN,38,,이퀄베리,2025-07-09T16:16:05.000Z,2025-07-31T18:11:47.000Z,0,0,0,BA00045,이퀄베리-알로에PDRN카밍세럼[30ml/알로에PDRN],2025-09-29,64000,0,0,1668,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024597,R0,4513,65000,65000,8809875457795,세럼,30ml/히알토인,38,,이퀄베리,2025-07-09T16:16:08.000Z,2025-07-31T18:11:48.000Z,0,0,0,BA00046,이퀄베리-히알토인플러딩세럼[30ml/히알토인],2025-09-29,65000,0,0,1669,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196429,R0,4519,10193,10193,8809875457795,세럼,30ml/히알토인,38,,이퀄베리,2025-08-26T04:22:50.000Z,2025-10-31T04:59:58.000Z,0,458,0,BA00046,이퀄베리-히알토인플러딩세럼[30ml/히알토인],2025-09-29,0,0,0,1809,0,0,0,458,0,10648,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197031,R0,4414,191,191,8809875457801,세럼,30ml/NAD+펩타이드,38,,이퀄베리,2025-08-26T04:22:54.000Z,2025-10-31T05:00:11.000Z,0,7,0,BA00047,이퀄베리-NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2025-09-29,0,0,0,1810,29,0,0,7,0,24138,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024779,R0,4408,66000,66000,8809875457801,세럼,30ml/NAD+펩타이드,38,,이퀄베리,2025-07-09T16:16:11.000Z,2025-07-31T18:11:50.000Z,0,0,0,BA00047,이퀄베리-NAD+펩타이드부스팅세럼[30ml/NAD+펩타이드],2025-09-29,66000,0,0,1670,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2090724,1970-01-01,793,0,0,8809875458112,이퀄베리샤쉐세트,샤쉐|2ml/토너+바쿠치올세럼+비타민세럼,38,,이퀄베리,2025-07-22T13:59:40.000Z,2025-08-20T19:54:41.000Z,0,0,0,BA00048,이퀄베리-(SET)샤쉐3종[샤쉐|2ml/토너+바쿠치올세럼+비타민세럼],2025-09-29,0,0,0,1677,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2208077,R0,793,0,0,8809875458112,이퀄베리샤쉐세트,샤쉐|2ml/토너+바쿠치올세럼+비타민세럼,38,,이퀄베리,2025-08-30T04:13:52.000Z,2025-09-30T04:18:25.000Z,0,0,0,BA00048,이퀄베리-(SET)샤쉐3종[샤쉐|2ml/토너+바쿠치올세럼+비타민세럼],2025-09-29,0,0,0,1818,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108526,R2,7737,2400,2400,8809875457269,토너세트,토너|455ml/토너300ml+토너155ml,38,,이퀄베리,2025-08-01T14:12:32.000Z,2025-09-30T04:16:03.000Z,0,0,0,BA00049,이퀄베리-(SET)스위밍풀토너스페셜세트[토너|455ml/토너300ml+토너155ml],2025-09-29,0,0,0,1732,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205510,R0,14868,0,0,8809875457818,세럼세트,세럼|50ml/바쿠치올+비타민+알로에+히알토인+엔에이디,38,,이퀄베리,2025-08-29T16:42:39.000Z,2025-08-29T16:42:39.000Z,0,0,0,BA00050,이퀄베리-(SET)세럼미니스디스커버리키트[세럼|50ml/바쿠치올+비타민+알로에+히알토인+엔에이디],2025-09-29,0,0,0,1788,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244922,R0,188,0,0,8809875457962,세럼,샤쉐|2ml/알로에PDRN,38,,이퀄베리,2025-09-17T20:17:51.000Z,2025-09-19T14:24:38.000Z,0,0,0,BA00051,이퀄베리-알로에PDRN카밍세럼[샤쉐|2ml/알로에PDRN],2025-09-29,0,0,0,1852,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245104,R0,186,0,0,8809875457955,세럼,샤쉐|2ml/히알토인,38,,이퀄베리,2025-09-17T20:17:53.000Z,2025-09-19T14:24:40.000Z,0,0,0,BA00052,이퀄베리-히알토인플러딩세럼[샤쉐|2ml/히알토인],2025-09-29,0,0,0,1853,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245286,R0,177,0,0,8809875457948,세럼,샤쉐|2ml/NAD+,38,,이퀄베리,2025-09-17T20:17:55.000Z,2025-09-19T14:24:42.000Z,0,0,0,BA00053,이퀄베리-NAD+펩타이드부스팅세럼[샤쉐|2ml/NAD+],2025-09-29,0,0,0,1854,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753907,R0,3513,0,0,X0040YAXCN,토너,300ml/-,38,,이퀄베리,2025-04-02T06:28:06.000Z,2025-07-05T06:24:02.000Z,0,0,0,BA10001,이퀄베리-(AMZ)토너[300ml/-],2025-09-29,0,0,0,658,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754048,R1,3513,141,141,X0040YAXCN,토너,300ml/-,38,,이퀄베리,2025-04-02T06:33:21.000Z,2025-09-29T04:09:15.000Z,0,0,0,BA10001,이퀄베리-(AMZ)토너[300ml/-],2025-09-29,0,0,0,1054,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,24,0,0,0,0
1803852,R0,4096,0,0,X0040YDHJJ,클렌저,200ml/-,38,,이퀄베리,2025-04-23T16:11:58.000Z,2025-09-18T03:35:03.000Z,0,0,0,BA10004,이퀄베리-(AMZ)클렌저[200ml/-],2025-09-29,0,0,0,656,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858107,R0,3124,0,0,X00413AV7F,선크림,50ml/-,38,,이퀄베리,2025-06-02T12:48:20.000Z,2025-06-02T12:48:20.000Z,0,0,0,BA10005,이퀄베리-(AMZ)선크림[50ml/-],2025-09-29,0,0,0,654,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803688,R0,2785,1,1,X004132QYB,딥크림,70ml/-,38,,이퀄베리,2025-04-23T16:11:52.000Z,2025-09-29T03:51:37.000Z,0,0,0,BA10010,이퀄베리-(AMZ)딥크림[70ml/-],2025-09-29,0,0,0,653,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858367,R0,4526,0,0,X0040ZKTGH,토너패드,220ml|70매/-,38,,이퀄베리,2025-06-02T12:48:37.000Z,2025-06-02T12:48:37.000Z,0,0,0,BA10011,이퀄베리-(AMZ)토너패드[220ml|70매/-],2025-09-29,0,0,0,659,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858245,R0,4057,0,0,X0040ZX2JN,클렌징오일,200ml/-,38,,이퀄베리,2025-06-02T12:48:30.000Z,2025-06-02T12:48:30.000Z,0,0,0,BA10012,이퀄베리-(AMZ)클렌징오일[200ml/-],2025-09-29,0,0,0,657,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803770,R0,2836,0,0,X0040ZPRX7,앰플,50ml/-,38,,이퀄베리,2025-04-23T16:11:56.000Z,2025-10-14T03:44:32.000Z,0,0,0,BA10017,이퀄베리-(AMZ)앰플[50ml/-],2025-09-29,0,0,0,655,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753995,R0,3799,29,29,X0048RMYBZ,클렌저,210ml/-,38,,이퀄베리,2025-04-02T06:31:38.000Z,2025-10-31T04:20:01.000Z,0,0,0,BA10019,이퀄베리-(AMZ)데일리글로우클렌저[210ml/-],2025-09-29,0,0,0,917,7,0,0,0,0,4357,0,[],0,0,0,0,0,0,0,0,0,6,0,3,0,0
1754059,R0,4922,0,0,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-04-02T06:33:39.000Z,2025-07-05T06:33:56.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-09-29,0,0,0,1069,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754085,R1,4922,64,64,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-04-02T06:34:35.000Z,2025-10-01T03:58:30.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-09-29,0,0,0,1165,0,0,0,0,0,0,0,[],0,0,0,0,0,0,24,11,52,0,0,3104,651,4744
1862112,R2,4922,0,0,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-06-02T13:06:35.000Z,2025-06-02T13:06:35.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-09-29,0,0,0,1426,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789183,R3,4922,0,0,X004B9WFEL,세럼,30ml/-,38,,이퀄베리,2025-04-09T06:42:41.000Z,2025-06-24T20:05:58.000Z,0,0,0,BA10021,이퀄베리-(AMZ)바쿠치올플럼핑세럼[30ml/-],2025-09-29,0,0,0,1519,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,3,0,0,0,0
1754060,R0,4777,1,1,X004B9WFEB,세럼,30ml/-,38,,이퀄베리,2025-04-02T06:33:43.000Z,2025-10-01T03:55:46.000Z,0,0,0,BA10022,이퀄베리-(AMZ)비타민일루미네이팅세럼[30ml/-],2025-09-29,0,0,0,1070,0,0,0,0,0,0,0,[],0,0,0,0,0,0,5,16,21,0,0,4749,1100,1194
1789646,R3,4777,0,0,X004B9WFEB,세럼,30ml/-,38,,이퀄베리,2025-04-09T06:42:45.000Z,2025-08-12T10:32:34.000Z,0,0,0,BA10022,이퀄베리-(AMZ)비타민일루미네이팅세럼[30ml/-],2025-09-29,0,0,0,1520,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0
1754865,R0,3172,0,0,8809554960431,토너,300ml/-,38,,이퀄베리,2025-04-03T06:27:21.000Z,2025-05-15T06:29:08.000Z,0,0,0,BA00001,이퀄베리-토너[300ml/-],2025-09-30,0,0,0,640,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988405,R1,3172,0,0,8809554960431,토너,300ml/-,38,,이퀄베리,2025-06-24T19:56:07.000Z,2025-06-24T19:56:07.000Z,0,0,0,BA00001,이퀄베리-토너[300ml/-],2025-09-30,0,0,0,1371,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945022,이관미대상,3912,0,0,8809554960431,토너,300ml/-,38,,이퀄베리,2025-06-24T19:09:48.000Z,2025-06-24T19:09:48.000Z,0,0,0,BA00001,이퀄베리-토너[300ml/-],2025-09-30,0,0,0,629,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754863,R0,3920,7,7,8809554960851,클렌저,200ml/-,38,,이퀄베리,2025-04-03T06:27:18.000Z,2025-07-16T06:29:45.000Z,0,0,0,BA00004,이퀄베리-클렌저[200ml/-],2025-09-30,0,0,0,638,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944590,이관미대상,3921,0,0,8809554960851,클렌저,200ml/-,38,,이퀄베리,2025-06-24T19:09:41.000Z,2025-06-24T19:09:41.000Z,0,0,0,BA00004,이퀄베리-클렌저[200ml/-],2025-09-30,0,0,0,626,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1952116,R0,4031,0,0,2345679395513,클렌저,200ml/-,38,,이퀄베리,2025-06-24T19:12:52.000Z,2025-06-24T19:12:52.000Z,0,0,0,BA00004_OY,이퀄베리-(OY)클렌저[200ml],2025-09-30,0,0,0,699,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857986,R0,3020,0,0,8809587525218,선크림,50ml/-,38,,이퀄베리,2025-06-02T12:48:06.000Z,2025-06-25T06:32:06.000Z,0,0,0,BA00005,이퀄베리-선크림[50ml/-],2025-09-30,0,0,0,635,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944302,이관미대상,2893,0,0,8809587525218,선크림,50ml/-,38,,이퀄베리,2025-06-24T19:09:36.000Z,2025-06-24T19:09:36.000Z,0,0,0,BA00005,이퀄베리-선크림[50ml/-],2025-09-30,0,0,0,624,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754862,R0,2609,2,2,8809554962459,딥크림,70ml/-,38,,이퀄베리,2025-04-03T06:27:16.000Z,2025-07-05T06:23:34.000Z,0,0,0,BA00010,이퀄베리-딥크림[70ml/-],2025-09-30,0,0,0,634,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857864,이관미대상,2609,0,0,8809554962459,딥크림,70ml/-,38,,이퀄베리,2025-06-02T12:47:57.000Z,2025-06-02T12:47:57.000Z,0,0,0,BA00010,이퀄베리-딥크림[70ml/-],2025-09-30,0,0,0,623,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946068,R0,4331,0,0,8809554962466,토너패드,220ml|70매/-,38,,이퀄베리,2025-06-24T19:10:39.000Z,2025-06-24T19:10:39.000Z,0,0,0,BA00011,이퀄베리-토너패드[220ml|70매/-],2025-09-30,0,0,0,641,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894242,R2,4331,0,0,8809554962466,토너패드,220ml|70매,38,,이퀄베리,2025-06-24T16:15:59.000Z,2025-07-22T13:57:28.000Z,0,0,0,BA00011,이퀄베리-토너패드[220ml|70매/-],2025-09-30,0,0,0,1630,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945166,이관미대상,4331,0,0,8809554962466,토너패드,220ml|70매/-,38,,이퀄베리,2025-06-24T19:09:50.000Z,2025-06-24T19:09:50.000Z,0,0,0,BA00011,이퀄베리-토너패드[220ml|70매/-],2025-09-30,0,0,0,630,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754864,R0,3947,0,0,8809554962626,클렌징오일,200ml/-,38,,이퀄베리,2025-04-03T06:27:20.000Z,2025-07-16T06:29:48.000Z,0,0,0,BA00012,이퀄베리-클렌징오일[200ml/-],2025-09-30,0,0,0,639,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944878,이관미대상,3947,0,0,8809554962626,클렌징오일,200ml/-,38,,이퀄베리,2025-06-24T19:09:46.000Z,2025-06-24T19:09:46.000Z,0,0,0,BA00012,이퀄베리-클렌징오일[200ml/-],2025-09-30,0,0,0,628,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754872,R0,418,132,132,202311301204,클렌징오일 펌프,200ml/-,38,,이퀄베리,2025-04-03T06:27:33.000Z,2025-09-30T03:38:54.000Z,0,0,0,BA00012-1,이퀄베리-클렌징오일[200ml]_펌프,2025-09-30,0,0,0,694,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945886,R0,3740,0,0,202310170517,장바구니,-/-,38,,이퀄베리,2025-06-24T19:10:21.000Z,2025-06-24T19:10:21.000Z,0,0,0,BA00015,이퀄베리-장바구니,2025-09-30,0,0,0,637,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945310,이관미대상,3740,0,0,202310121900,장바구니,-/-,38,,이퀄베리,2025-06-24T19:09:52.000Z,2025-06-24T19:09:52.000Z,0,0,0,BA00015,이퀄베리-장바구니,2025-09-30,0,0,0,631,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946644,R0,8391,0,0,8809408261202,클렌저세트,200ml*2/-,38,,이퀄베리,2025-06-24T19:10:49.000Z,2025-06-24T19:10:49.000Z,0,0,0,BA00016,이퀄베리-(SET)클렌저세트[200ml*2/-],2025-09-30,0,0,0,645,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944734,이관미대상,8391,0,0,8809408261202,클렌저세트,200ml*2/-,38,,이퀄베리,2025-06-24T19:09:43.000Z,2025-06-24T19:09:43.000Z,0,0,0,BA00016,이퀄베리-(SET)클렌저세트[200ml*2/-],2025-09-30,0,0,0,627,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945742,R0,2640,0,0,8809554962268,앰플,50ml/-,38,,이퀄베리,2025-06-24T19:10:12.000Z,2025-06-24T19:10:12.000Z,0,0,0,BA00017,이퀄베리-앰플[50ml/-],2025-09-30,0,0,0,636,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944446,이관미대상,2639,0,0,8809554962268,앰플,50ml/-,38,,이퀄베리,2025-06-24T19:09:39.000Z,2025-06-24T19:09:39.000Z,0,0,0,BA00017,이퀄베리-앰플[50ml/-],2025-09-30,0,0,0,625,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945598,이관미대상,2639,0,0,8809554962268,앰플,50ml/-,38,,이퀄베리,2025-06-24T19:09:57.000Z,2025-06-24T19:09:57.000Z,0,0,0,BA00017,이퀄베리-앰플[50ml/-],2025-09-30,0,0,0,633,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094402,R0,3773,1230,1230,8809875453766,클렌저,210ml/-,38,,이퀄베리,2025-07-24T13:14:37.000Z,2025-09-30T04:15:45.000Z,0,0,0,BA00019,이퀄베리-데일리글로우클렌저[210ml/-],2025-09-30,0,0,0,1722,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995258,2028-03-13,4936,0,0,8809875456484,세럼,30ml/-,38,,이퀄베리,2025-06-24T20:05:05.000Z,2025-06-24T20:05:05.000Z,0,0,0,BA00021,이퀄베리-바쿠치올플럼핑세럼[30ml/-],2025-09-30,0,0,0,1499,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988534,R1,4321,0,0,8809875456484,세럼,30ml/-,38,,이퀄베리,2025-06-24T19:56:13.000Z,2025-10-25T04:34:04.000Z,0,0,0,BA00021,이퀄베리-바쿠치올플럼핑세럼[30ml/-],2025-09-30,0,0,0,1372,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755116,R2,4321,1,1,8809875456484,세럼,30ml/-,38,,이퀄베리,2025-04-03T06:36:14.000Z,2025-10-25T04:33:00.000Z,0,0,0,BA00021,이퀄베리-바쿠치올플럼핑세럼[30ml/-],2025-09-30,0,0,0,1358,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0
